zip,Average Education Index 2000,Average Education Index 2014,Index Change,Median Cost for House 2000,Median Cost for House 2014,Change in Cost for House,Median Income 2000,Median Income 2014,Income Change,Median Rent 2000,Median Rent 2014,Rent Change,Take Public Transp % in 2000,Take Public Transp % in 2014,Take Public Transp % Change,Total Population % in 2000,Total Population % in 2014,Total Population % Change,White Population % in 2000,White Population % in 2014,White Population % Change,Outcome
92118,15.16,15.77,0.6099999999999994,2709.0,3386.0,677.0,66489.0,90876.0,24387.0,1024.0,2001.0,977.0,0.027000000000000003,0.019,-0.008000000000000004,24085.0,22664.0,-1421.0,0.8440000000000001,0.902,0.05799999999999994,
94010,15.14,15.71,0.5700000000000003,3375.0,4001.0,626.0,82188.0,118125.0,35937.0,1119.0,1606.0,487.0,0.063,0.113,0.05,40328.0,42223.0,1895.0,0.7559999999999999,0.6779999999999999,-0.07799999999999996,
94502,15.14,15.62,0.47999999999999865,1965.0,2744.0,779.0,87855.0,105480.0,17625.0,1568.0,2001.0,433.0,0.153,0.153,0.0,13980.0,13192.0,-788.0,0.535,0.433,-0.10200000000000004,
92606,15.13,15.53,0.3999999999999986,1954.0,2968.0,1014.0,71155.0,90228.0,19073.0,1368.0,1896.0,528.0,0.004,0.024,0.02,17619.0,22294.0,4675.0,0.496,0.444,-0.05199999999999999,
94037,15.11,14.91,-0.1999999999999993,2039.0,3331.0,1292.0,93859.0,147568.0,53709.0,1473.0,1646.0,173.0,0.079,0.008,-0.07100000000000001,2332.0,2880.0,548.0,0.9,0.927,0.027000000000000024,
94583,15.1,15.39,0.2900000000000009,2223.0,3008.0,785.0,95588.0,121948.0,26360.0,1387.0,1720.0,333.0,0.049,0.046,-0.0030000000000000027,44076.0,35272.0,-8804.0,0.772,0.622,-0.15000000000000002,
94596,15.1,15.47,0.370000000000001,2031.0,3045.0,1014.0,64389.0,78856.0,14467.0,1010.0,1429.0,419.0,0.162,0.151,-0.01100000000000001,40916.0,20778.0,-20138.0,0.82,0.8009999999999999,-0.019000000000000017,
94924,15.1,15.44,0.33999999999999986,2133.0,3711.0,1578.0,52772.0,73621.0,20849.0,1159.0,1750.0,591.0,0.005,0.028999999999999998,0.023999999999999997,1560.0,1434.0,-126.0,0.9159999999999999,0.904,-0.0119999999999999,
94703,15.1,15.57,0.47000000000000064,1602.0,2484.0,882.0,43640.0,58613.0,14973.0,718.0,1303.0,585.0,0.225,0.23,0.0050000000000000044,19743.0,21421.0,1678.0,0.504,0.597,0.09299999999999997,
95762,15.09,15.16,0.07000000000000028,1940.0,3037.0,1097.0,91529.0,117700.0,26171.0,1238.0,1994.0,756.0,0.012,0.017,0.005000000000000001,22021.0,40603.0,18582.0,0.905,0.812,-0.09299999999999997,
94062,15.09,15.42,0.33000000000000007,2794.0,4001.0,1207.0,96677.0,126557.0,29880.0,1125.0,1557.0,432.0,0.031,0.043,0.011999999999999997,25563.0,27014.0,1451.0,0.8690000000000001,0.833,-0.03600000000000014,
91604,15.08,15.48,0.40000000000000036,2531.0,3812.0,1281.0,60299.0,90528.0,30229.0,919.0,1675.0,756.0,0.015,0.027000000000000003,0.012000000000000004,26137.0,29072.0,2935.0,0.856,0.816,-0.040000000000000036,
90068,15.08,15.69,0.6099999999999994,2588.0,3995.0,1407.0,52890.0,73373.0,20483.0,818.0,1443.0,625.0,0.027999999999999997,0.035,0.007000000000000006,21713.0,21943.0,230.0,0.815,0.7709999999999999,-0.04400000000000004,
90277,15.06,15.64,0.5800000000000001,2298.0,3323.0,1025.0,68263.0,99398.0,31135.0,1060.0,1762.0,702.0,0.012,0.019,0.006999999999999999,34174.0,34546.0,372.0,0.838,0.787,-0.050999999999999934,
94973,15.06,15.94,0.879999999999999,1785.0,2844.0,1059.0,60833.0,88750.0,27917.0,994.0,1242.0,248.0,0.018000000000000002,0.042,0.024,1434.0,1831.0,397.0,0.9440000000000001,0.971,0.026999999999999913,
94002,15.05,15.46,0.41000000000000014,2453.0,3623.0,1170.0,80973.0,105985.0,25012.0,1114.0,1586.0,472.0,0.037000000000000005,0.054000000000000006,0.017,25548.0,26679.0,1131.0,0.752,0.64,-0.11199999999999999,
91024,15.05,15.73,0.6799999999999997,1994.0,3018.0,1024.0,65862.0,90780.0,24918.0,836.0,1430.0,594.0,0.013999999999999999,0.032,0.018000000000000002,10545.0,11060.0,515.0,0.857,0.757,-0.09999999999999998,
95746,15.05,15.25,0.1999999999999993,2207.0,3186.0,979.0,100986.0,118919.0,17933.0,1118.0,1752.0,634.0,0.001,0.013999999999999999,0.012999999999999998,20663.0,23715.0,3052.0,0.9079999999999999,0.8240000000000001,-0.08399999999999985,
92887,15.04,15.26,0.22000000000000064,2408.0,3230.0,822.0,103926.0,126984.0,23058.0,1278.0,1817.0,539.0,0.004,0.012,0.008,20876.0,20071.0,-805.0,0.7709999999999999,0.73,-0.040999999999999925,
94127,15.04,15.85,0.8100000000000005,2372.0,3760.0,1388.0,95313.0,131108.0,35795.0,1110.0,2001.0,891.0,0.212,0.23199999999999998,0.01999999999999999,20624.0,19356.0,-1268.0,0.622,0.583,-0.039000000000000035,
94040,15.04,15.97,0.9300000000000015,2524.0,3525.0,1001.0,69087.0,101912.0,32825.0,1208.0,1683.0,475.0,0.066,0.067,0.0010000000000000009,32132.0,33958.0,1826.0,0.654,0.583,-0.07100000000000006,
94115,15.04,15.62,0.5800000000000001,3535.0,3986.0,451.0,54879.0,85330.0,30451.0,1015.0,1630.0,615.0,0.33899999999999997,0.33399999999999996,-0.0050000000000000044,33115.0,34556.0,1441.0,0.598,0.618,0.020000000000000018,
90210,15.03,15.45,0.41999999999999993,4001.0,4001.0,0.0,112572.0,138750.0,26178.0,1307.0,2001.0,694.0,0.027000000000000003,0.006,-0.021000000000000005,21396.0,21478.0,82.0,0.883,0.862,-0.02100000000000002,
91364,15.03,15.0,-0.02999999999999936,2264.0,3141.0,877.0,79414.0,93919.0,14505.0,1170.0,1810.0,640.0,0.013000000000000001,0.008,-0.005000000000000001,25985.0,26975.0,990.0,0.851,0.7709999999999999,-0.08000000000000007,
92128,15.01,15.42,0.41000000000000014,1729.0,2452.0,723.0,66676.0,90298.0,23622.0,1159.0,1717.0,558.0,0.008,0.004,-0.004,42728.0,49264.0,6536.0,0.784,0.679,-0.10499999999999998,
92127,15.01,15.89,0.8800000000000008,1804.0,3512.0,1708.0,75219.0,123459.0,48240.0,1190.0,1835.0,645.0,0.016,0.012,-0.004,20032.0,41900.0,21868.0,0.765,0.5660000000000001,-0.19899999999999995,
92663,14.99,15.46,0.47000000000000064,2473.0,3704.0,1231.0,66978.0,86967.0,19989.0,1118.0,1772.0,654.0,0.006,0.016,0.01,22123.0,22772.0,649.0,0.9179999999999999,0.868,-0.04999999999999993,
91301,14.99,15.13,0.14000000000000057,2207.0,2918.0,711.0,88725.0,109913.0,21188.0,1221.0,1965.0,744.0,0.006999999999999999,0.006999999999999999,0.0,25302.0,26439.0,1137.0,0.87,0.848,-0.02200000000000002,
94930,14.98,15.62,0.6399999999999988,2024.0,2935.0,911.0,60971.0,93049.0,32078.0,1108.0,1564.0,456.0,0.081,0.061,-0.020000000000000004,8476.0,8756.0,280.0,0.915,0.895,-0.020000000000000018,
94111,14.98,15.11,0.129999999999999,4001.0,4001.0,0.0,56569.0,103472.0,46903.0,1173.0,2001.0,828.0,0.162,0.16399999999999998,0.001999999999999974,3335.0,3477.0,142.0,0.644,0.574,-0.07000000000000006,
92610,14.98,15.5,0.5199999999999996,1981.0,2760.0,779.0,88710.0,120984.0,32274.0,1209.0,1766.0,557.0,0.004,0.004,0.0,10934.0,11799.0,865.0,0.7440000000000001,0.705,-0.039000000000000146,
90069,14.98,15.46,0.4800000000000004,3637.0,3454.0,-183.0,51215.0,78607.0,27392.0,898.0,1570.0,672.0,0.023,0.031,0.008,20395.0,20426.0,31.0,0.873,0.7829999999999999,-0.09000000000000008,
94552,14.97,15.18,0.20999999999999908,2269.0,3019.0,750.0,105393.0,132826.0,27433.0,1204.0,2001.0,797.0,0.07400000000000001,0.124,0.04999999999999999,13202.0,15209.0,2007.0,0.578,0.465,-0.11299999999999993,
91403,14.96,15.47,0.5099999999999998,2347.0,3268.0,921.0,53596.0,75334.0,21738.0,932.0,1563.0,631.0,0.026000000000000002,0.03,0.003999999999999997,22079.0,24353.0,2274.0,0.82,0.812,-0.007999999999999896,
94070,14.96,15.66,0.6999999999999993,2548.0,3696.0,1148.0,89016.0,125335.0,36319.0,1188.0,1667.0,479.0,0.037000000000000005,0.049,0.011999999999999997,28079.0,29879.0,1800.0,0.848,0.792,-0.05599999999999994,
92129,14.95,15.27,0.3200000000000003,1847.0,2716.0,869.0,77851.0,109267.0,31416.0,975.0,1697.0,722.0,0.013000000000000001,0.017,0.004,47217.0,54664.0,7447.0,0.627,0.5670000000000001,-0.05999999999999994,
94588,14.94,15.47,0.5300000000000011,2174.0,3130.0,956.0,92644.0,127684.0,35040.0,1364.0,1856.0,492.0,0.05,0.085,0.035,28557.0,31910.0,3353.0,0.764,0.594,-0.17000000000000004,
92109,14.94,15.49,0.5500000000000007,1896.0,2971.0,1075.0,45202.0,67025.0,21823.0,872.0,1433.0,561.0,0.025,0.025,0.0,46071.0,45304.0,-767.0,0.8740000000000001,0.917,0.04299999999999993,
93109,14.93,15.69,0.7599999999999998,2180.0,3003.0,823.0,56898.0,99638.0,42740.0,1218.0,2001.0,783.0,0.033,0.015,-0.018000000000000002,10966.0,11031.0,65.0,0.8540000000000001,0.861,0.006999999999999895,
94107,14.93,15.86,0.9299999999999997,2181.0,3823.0,1642.0,61362.0,120610.0,59248.0,1050.0,2001.0,951.0,0.188,0.262,0.07400000000000001,17368.0,27792.0,10424.0,0.624,0.5920000000000001,-0.03199999999999992,
94402,14.93,15.45,0.5199999999999996,2650.0,3725.0,1075.0,82796.0,115807.0,33011.0,1220.0,1610.0,390.0,0.062,0.065,0.0030000000000000027,23373.0,24306.0,933.0,0.745,0.7040000000000001,-0.040999999999999925,
92108,14.93,15.28,0.34999999999999964,1301.0,1757.0,456.0,42626.0,65297.0,22671.0,947.0,1740.0,793.0,0.027000000000000003,0.051,0.023999999999999994,11640.0,19245.0,7605.0,0.7509999999999999,0.69,-0.06099999999999994,
92604,14.92,15.22,0.3000000000000007,1701.0,2379.0,678.0,71779.0,91180.0,19401.0,1216.0,1767.0,551.0,0.01,0.024,0.014,27359.0,28425.0,1066.0,0.6779999999999999,0.601,-0.07699999999999996,
92106,14.92,15.21,0.2900000000000009,1977.0,3419.0,1442.0,62121.0,81973.0,19852.0,778.0,1600.0,822.0,0.009000000000000001,0.022000000000000002,0.013000000000000001,18505.0,19539.0,1034.0,0.895,0.85,-0.04500000000000004,
95765,14.91,14.85,-0.0600000000000005,1711.0,2401.0,690.0,83095.0,87100.0,4005.0,1125.0,1409.0,284.0,0.006,0.006,0.0,15476.0,36391.0,20915.0,0.866,0.7829999999999999,-0.08300000000000007,
94595,14.91,15.51,0.5999999999999996,1938.0,2709.0,771.0,51418.0,58659.0,7241.0,1132.0,1375.0,243.0,0.092,0.11800000000000001,0.02600000000000001,18019.0,16837.0,-1182.0,0.9259999999999999,0.841,-0.08499999999999996,
95864,14.9,15.42,0.5199999999999996,1520.0,2347.0,827.0,59570.0,83467.0,23897.0,766.0,1282.0,516.0,0.017,0.015,-0.0020000000000000018,23355.0,22698.0,-657.0,0.873,0.797,-0.07599999999999996,
92677,14.9,15.23,0.33000000000000007,2075.0,2917.0,842.0,80146.0,98264.0,18118.0,1208.0,1820.0,612.0,0.009000000000000001,0.012,0.002999999999999999,62099.0,64642.0,2543.0,0.835,0.773,-0.061999999999999944,
90025,14.89,15.44,0.5499999999999989,2298.0,3271.0,973.0,47806.0,71278.0,23472.0,958.0,1609.0,651.0,0.07200000000000001,0.106,0.03399999999999999,41170.0,45284.0,4114.0,0.6609999999999999,0.624,-0.03699999999999992,
95819,14.89,15.7,0.8099999999999987,1369.0,2289.0,920.0,55811.0,87156.0,31345.0,717.0,1307.0,590.0,0.039,0.046,0.006999999999999999,15964.0,18374.0,2410.0,0.88,0.857,-0.02300000000000002,
92103,14.89,15.49,0.5999999999999996,2083.0,2637.0,554.0,39578.0,65793.0,26215.0,710.0,1214.0,504.0,0.046,0.037000000000000005,-0.008999999999999994,30186.0,31927.0,1741.0,0.855,0.853,-0.0020000000000000018,
90064,14.88,15.68,0.7999999999999989,2281.0,3496.0,1215.0,59923.0,86573.0,26650.0,899.0,1690.0,791.0,0.052000000000000005,0.045,-0.007000000000000006,24489.0,25788.0,1299.0,0.723,0.7120000000000001,-0.010999999999999899,
92124,14.88,14.98,0.09999999999999964,1748.0,2493.0,745.0,59164.0,80625.0,21461.0,1156.0,2001.0,845.0,0.01,0.01,0.0,30187.0,30196.0,9.0,0.7070000000000001,0.7190000000000001,0.01200000000000001,
90211,14.88,15.3,0.41999999999999993,3123.0,4000.0,877.0,57746.0,69942.0,12196.0,1095.0,1773.0,678.0,0.034,0.033,-0.0010000000000000009,8313.0,8080.0,-233.0,0.8290000000000001,0.8190000000000001,-0.010000000000000009,
94043,14.88,15.52,0.6399999999999988,2148.0,2875.0,727.0,68721.0,100844.0,32123.0,1208.0,1689.0,481.0,0.034,0.047,0.012999999999999998,27821.0,29280.0,1459.0,0.608,0.613,0.0050000000000000044,
92656,14.87,15.18,0.3100000000000005,1820.0,2747.0,927.0,74688.0,101292.0,26604.0,1266.0,1857.0,591.0,0.011000000000000001,0.01,-0.0010000000000000009,41222.0,51370.0,10148.0,0.7759999999999999,0.695,-0.08099999999999996,
95003,14.87,15.09,0.22000000000000064,2007.0,2823.0,816.0,68760.0,83902.0,15142.0,1173.0,1741.0,568.0,0.015,0.013999999999999999,-0.0010000000000000009,24225.0,24383.0,158.0,0.8959999999999999,0.898,0.002000000000000113,
92808,14.87,15.42,0.5500000000000007,1999.0,2849.0,850.0,88329.0,110964.0,22635.0,1330.0,1861.0,531.0,0.01,0.004,-0.006,19612.0,20137.0,525.0,0.687,0.693,0.005999999999999894,
91208,14.86,14.98,0.120000000000001,2295.0,3252.0,957.0,76034.0,88955.0,12921.0,899.0,1561.0,662.0,0.009000000000000001,0.016,0.006999999999999999,16909.0,16548.0,-361.0,0.7290000000000001,0.765,0.03599999999999992,
91106,14.84,15.21,0.370000000000001,1981.0,2901.0,920.0,46617.0,72192.0,25575.0,790.0,1422.0,632.0,0.046,0.053,0.006999999999999999,23725.0,24861.0,1136.0,0.5660000000000001,0.605,0.038999999999999924,
94041,14.83,15.46,0.6300000000000008,2185.0,3164.0,979.0,67889.0,88810.0,20921.0,1257.0,1736.0,479.0,0.033,0.069,0.036000000000000004,13471.0,13551.0,80.0,0.653,0.665,0.01200000000000001,
94118,14.82,15.37,0.5499999999999989,2933.0,3798.0,865.0,61609.0,82993.0,21384.0,1062.0,1667.0,605.0,0.315,0.33299999999999996,0.01799999999999996,38939.0,40102.0,1163.0,0.5670000000000001,0.5770000000000001,0.010000000000000009,
95135,14.82,15.44,0.6199999999999992,2671.0,3610.0,939.0,96078.0,128654.0,32576.0,1400.0,1825.0,425.0,0.013999999999999999,0.009000000000000001,-0.0049999999999999975,15791.0,21349.0,5558.0,0.535,0.395,-0.14,
92007,14.82,15.31,0.4900000000000002,1756.0,2892.0,1136.0,62877.0,93889.0,31012.0,1076.0,1846.0,770.0,0.026000000000000002,0.011000000000000001,-0.015000000000000001,10366.0,11782.0,1416.0,0.863,0.9,0.03700000000000003,
91362,14.81,15.15,0.33999999999999986,2187.0,3051.0,864.0,83750.0,100747.0,16997.0,1150.0,1822.0,672.0,0.008,0.005,-0.003,33039.0,35564.0,2525.0,0.855,0.8059999999999999,-0.049000000000000044,
91326,14.81,15.01,0.1999999999999993,2147.0,3172.0,1025.0,82310.0,98831.0,16521.0,840.0,1787.0,947.0,0.018000000000000002,0.022000000000000002,0.004,28049.0,36024.0,7975.0,0.6509999999999999,0.5720000000000001,-0.07899999999999985,
92024,14.8,15.18,0.379999999999999,1905.0,2991.0,1086.0,63996.0,92402.0,28406.0,943.0,1696.0,753.0,0.03,0.017,-0.012999999999999998,47113.0,49226.0,2113.0,0.866,0.888,0.02200000000000002,
95452,14.79,14.58,-0.20999999999999908,1608.0,2849.0,1241.0,58421.0,78114.0,19693.0,924.0,1332.0,408.0,0.024,0.10400000000000001,0.08000000000000002,1648.0,1314.0,-334.0,0.93,0.9329999999999999,0.0029999999999998916,
93105,14.78,15.29,0.5099999999999998,2151.0,3190.0,1039.0,57780.0,81308.0,23528.0,1065.0,1645.0,580.0,0.023,0.031,0.008,25756.0,24967.0,-789.0,0.873,0.851,-0.02200000000000002,
94517,14.77,14.89,0.120000000000001,2145.0,2939.0,794.0,96658.0,121367.0,24709.0,1360.0,1889.0,529.0,0.084,0.081,-0.0030000000000000027,14223.0,12781.0,-1442.0,0.8740000000000001,0.847,-0.027000000000000135,
91354,14.77,15.04,0.2699999999999996,1838.0,2774.0,936.0,84858.0,111098.0,26240.0,1294.0,2000.0,706.0,0.024,0.027000000000000003,0.0030000000000000027,17841.0,29034.0,11193.0,0.8270000000000001,0.695,-0.13200000000000012,
91914,14.77,14.66,-0.10999999999999943,1775.0,2975.0,1200.0,68771.0,110343.0,41572.0,1375.0,2001.0,626.0,0.017,0.013999999999999999,-0.0030000000000000027,2601.0,16926.0,14325.0,0.596,0.526,-0.06999999999999995,
93720,14.75,14.57,-0.17999999999999972,1406.0,1909.0,503.0,61797.0,77092.0,15295.0,802.0,1327.0,525.0,0.002,0.006,0.004,45075.0,46153.0,1078.0,0.7829999999999999,0.7170000000000001,-0.06599999999999984,
90067,14.75,15.23,0.4800000000000004,3857.0,3750.0,-107.0,74830.0,89500.0,14670.0,1605.0,2001.0,396.0,0.019,0.021,0.0020000000000000018,2524.0,2364.0,-160.0,0.862,0.83,-0.03200000000000003,
92373,14.75,15.0,0.25,1447.0,2381.0,934.0,47970.0,63948.0,15978.0,697.0,1133.0,436.0,0.011000000000000001,0.012,0.0009999999999999992,31228.0,34017.0,2789.0,0.807,0.7609999999999999,-0.04600000000000015,
91784,14.75,14.65,-0.09999999999999964,1798.0,2522.0,724.0,81460.0,95975.0,14515.0,1189.0,2001.0,812.0,0.017,0.019,0.0019999999999999983,23312.0,26034.0,2722.0,0.789,0.7559999999999999,-0.03300000000000014,
91381,14.75,14.99,0.2400000000000002,2254.0,3404.0,1150.0,87112.0,114608.0,27496.0,1098.0,1780.0,682.0,0.01,0.02,0.01,9919.0,20296.0,10377.0,0.731,0.6679999999999999,-0.06300000000000006,
95138,14.73,15.13,0.40000000000000036,2967.0,3701.0,734.0,103389.0,145505.0,42116.0,1572.0,2001.0,429.0,0.017,0.027999999999999997,0.010999999999999996,14785.0,19136.0,4351.0,0.523,0.428,-0.09500000000000003,
92692,14.73,15.0,0.2699999999999996,1951.0,2765.0,814.0,82690.0,102045.0,19355.0,1105.0,1827.0,722.0,0.011000000000000001,0.009000000000000001,-0.002,46210.0,48967.0,2757.0,0.828,0.815,-0.013000000000000012,
91423,14.73,15.24,0.5099999999999998,2289.0,3312.0,1023.0,52662.0,75671.0,23009.0,888.0,1484.0,596.0,0.02,0.03,0.009999999999999998,29370.0,32130.0,2760.0,0.825,0.815,-0.010000000000000009,
96140,14.71,14.68,-0.030000000000001137,1667.0,2364.0,697.0,58000.0,72204.0,14204.0,908.0,1942.0,1034.0,0.012,0.049,0.037000000000000005,1928.0,1126.0,-802.0,0.9520000000000001,1.0,0.04799999999999993,
93908,14.7,14.61,-0.08999999999999986,2160.0,3056.0,896.0,85488.0,113826.0,28338.0,927.0,1756.0,829.0,0.001,0.0,-0.001,13020.0,12350.0,-670.0,0.81,0.862,0.051999999999999935,
94903,14.69,14.87,0.17999999999999972,2201.0,3082.0,881.0,70758.0,86196.0,15438.0,1217.0,1726.0,509.0,0.09,0.091,0.0010000000000000009,28401.0,30110.0,1709.0,0.846,0.778,-0.06799999999999995,
93940,14.69,15.01,0.3200000000000003,1766.0,2309.0,543.0,50274.0,67716.0,17442.0,895.0,1437.0,542.0,0.027999999999999997,0.045,0.017,32840.0,33760.0,920.0,0.8140000000000001,0.7909999999999999,-0.02300000000000013,
91207,14.68,15.05,0.370000000000001,2469.0,3237.0,768.0,62347.0,88929.0,26582.0,796.0,1426.0,630.0,0.006999999999999999,0.023,0.016,9852.0,10334.0,482.0,0.79,0.7909999999999999,0.0009999999999998899,
94086,14.67,15.36,0.6899999999999995,1963.0,2859.0,896.0,71056.0,100215.0,29159.0,1278.0,1648.0,370.0,0.05,0.06,0.009999999999999995,63997.0,47051.0,-16946.0,0.47700000000000004,0.484,0.006999999999999951,
91367,14.67,15.12,0.4499999999999993,1982.0,2901.0,919.0,61356.0,77152.0,15796.0,1073.0,1756.0,683.0,0.011000000000000001,0.023,0.011999999999999999,36106.0,42029.0,5923.0,0.8220000000000001,0.721,-0.10100000000000009,
93950,14.66,15.05,0.39000000000000057,1674.0,2729.0,1055.0,50263.0,70230.0,19967.0,960.0,1447.0,487.0,0.017,0.004,-0.013000000000000001,15436.0,15365.0,-71.0,0.8809999999999999,0.857,-0.02399999999999991,
94946,14.66,14.8,0.14000000000000057,3175.0,4001.0,826.0,76194.0,113281.0,37087.0,950.0,1406.0,456.0,0.031,0.011000000000000001,-0.019999999999999997,589.0,682.0,93.0,0.8490000000000001,0.912,0.06299999999999994,
92835,14.66,15.01,0.34999999999999964,1870.0,3068.0,1198.0,66607.0,92397.0,25790.0,997.0,1388.0,391.0,0.017,0.022000000000000002,0.005000000000000001,21144.0,23378.0,2234.0,0.792,0.67,-0.122,
92673,14.65,15.24,0.5899999999999999,2217.0,3531.0,1314.0,92073.0,125629.0,33556.0,1142.0,2001.0,859.0,0.006,0.016,0.01,15280.0,29875.0,14595.0,0.898,0.816,-0.08200000000000007,
94566,14.65,15.22,0.5700000000000003,2223.0,3415.0,1192.0,90107.0,120401.0,30294.0,1101.0,1638.0,537.0,0.048,0.075,0.026999999999999996,36664.0,42523.0,5859.0,0.8370000000000001,0.701,-0.13600000000000012,
93711,14.65,14.49,-0.16000000000000014,1426.0,1972.0,546.0,56927.0,63934.0,7007.0,680.0,1077.0,397.0,0.004,0.002,-0.002,36269.0,37630.0,1361.0,0.792,0.7709999999999999,-0.02100000000000013,
95831,14.64,14.61,-0.030000000000001137,1499.0,2076.0,577.0,57329.0,68679.0,11350.0,802.0,1131.0,329.0,0.028999999999999998,0.043,0.013999999999999999,42821.0,41597.0,-1224.0,0.489,0.474,-0.015000000000000013,
92688,14.63,14.88,0.25,1898.0,2768.0,870.0,74173.0,100694.0,26521.0,1118.0,1689.0,571.0,0.01,0.012,0.002,42181.0,45074.0,2893.0,0.797,0.7809999999999999,-0.016000000000000125,
91602,14.63,14.95,0.3199999999999985,2164.0,3033.0,869.0,47989.0,63544.0,15555.0,817.0,1438.0,621.0,0.021,0.039,0.018,16978.0,18315.0,1337.0,0.779,0.745,-0.03400000000000003,
95066,14.63,14.98,0.34999999999999964,2248.0,3200.0,952.0,74159.0,108919.0,34760.0,1138.0,1670.0,532.0,0.018000000000000002,0.015,-0.0030000000000000027,14561.0,15095.0,534.0,0.8909999999999999,0.862,-0.028999999999999915,
94555,14.63,15.1,0.46999999999999886,1813.0,2724.0,911.0,84442.0,114603.0,30161.0,1273.0,1808.0,535.0,0.054000000000000006,0.071,0.016999999999999987,33863.0,35654.0,1791.0,0.321,0.21,-0.11100000000000002,
90048,14.61,15.62,1.0099999999999998,2434.0,3533.0,1099.0,47185.0,72913.0,25728.0,983.0,1695.0,712.0,0.036000000000000004,0.03,-0.006000000000000005,21724.0,22409.0,685.0,0.86,0.818,-0.04200000000000004,
90046,14.6,15.16,0.5600000000000005,2607.0,3696.0,1089.0,37398.0,56337.0,18939.0,773.0,1403.0,630.0,0.052000000000000005,0.04,-0.012000000000000004,49831.0,51329.0,1498.0,0.858,0.8,-0.05799999999999994,
92107,14.59,15.26,0.6699999999999999,1732.0,2732.0,1000.0,42660.0,66825.0,24165.0,768.0,1320.0,552.0,0.025,0.016,-0.009000000000000001,27956.0,26947.0,-1009.0,0.8809999999999999,0.912,0.03100000000000014,
90035,14.54,15.29,0.75,2248.0,3480.0,1232.0,50014.0,75327.0,25313.0,975.0,1679.0,704.0,0.039,0.043,0.003999999999999997,27792.0,31399.0,3607.0,0.72,0.7190000000000001,-0.0009999999999998899,
92629,14.54,15.1,0.5600000000000005,2035.0,2830.0,795.0,64622.0,88384.0,23762.0,1143.0,1843.0,700.0,0.025,0.017,-0.008,27728.0,26955.0,-773.0,0.8690000000000001,0.85,-0.019000000000000128,
96145,14.54,14.72,0.1800000000000015,1626.0,2454.0,828.0,54545.0,68887.0,14342.0,885.0,1340.0,455.0,0.002,0.062,0.06,3997.0,3215.0,-782.0,0.956,0.956,0.0,
90401,14.53,15.4,0.870000000000001,2179.0,4001.0,1822.0,36461.0,60802.0,24341.0,720.0,1552.0,832.0,0.044000000000000004,0.034,-0.010000000000000002,5201.0,7035.0,1834.0,0.7859999999999999,0.769,-0.016999999999999904,
95134,14.52,15.88,1.3600000000000012,2116.0,2405.0,289.0,82072.0,114757.0,32685.0,1516.0,2001.0,485.0,0.036000000000000004,0.04,0.003999999999999997,9643.0,16811.0,7168.0,0.5329999999999999,0.32899999999999996,-0.20399999999999996,
92649,14.52,14.8,0.28000000000000114,1841.0,2745.0,904.0,70779.0,86469.0,15690.0,1004.0,1678.0,674.0,0.012,0.011000000000000001,-0.0009999999999999992,32292.0,32976.0,684.0,0.852,0.777,-0.07499999999999996,
96141,14.51,14.81,0.3000000000000007,1406.0,1516.0,110.0,75863.0,57212.0,-18651.0,725.0,1221.0,496.0,0.025,0.08900000000000001,0.064,840.0,669.0,-171.0,0.973,0.937,-0.03599999999999992,
90505,14.51,14.85,0.33999999999999986,1989.0,2962.0,973.0,60737.0,82313.0,21576.0,989.0,1534.0,545.0,0.008,0.017,0.009000000000000001,34855.0,37381.0,2526.0,0.659,0.5770000000000001,-0.08199999999999996,
95816,14.5,15.1,0.5999999999999996,1426.0,2166.0,740.0,35282.0,53002.0,17720.0,541.0,897.0,356.0,0.063,0.045,-0.018000000000000002,16157.0,16845.0,688.0,0.7829999999999999,0.79,0.007000000000000117,
92120,14.5,14.8,0.3000000000000007,1519.0,2306.0,787.0,57461.0,79895.0,22434.0,886.0,1435.0,549.0,0.012,0.022000000000000002,0.010000000000000002,25553.0,25365.0,-188.0,0.852,0.8029999999999999,-0.049000000000000044,
92354,14.5,14.67,0.16999999999999993,1414.0,2049.0,635.0,39086.0,63871.0,24785.0,668.0,1098.0,430.0,0.024,0.011000000000000001,-0.013,18062.0,21555.0,3493.0,0.5329999999999999,0.47200000000000003,-0.06099999999999989,
94938,14.49,15.32,0.8300000000000001,2103.0,4001.0,1898.0,60769.0,96281.0,35512.0,973.0,1693.0,720.0,0.051,0.08,0.029000000000000005,813.0,884.0,71.0,0.882,0.853,-0.029000000000000026,
94523,14.49,15.03,0.5399999999999991,1751.0,2530.0,779.0,67824.0,81685.0,13861.0,989.0,1504.0,515.0,0.113,0.138,0.02500000000000001,32671.0,34428.0,1757.0,0.8190000000000001,0.7609999999999999,-0.05800000000000016,
91355,14.48,14.61,0.129999999999999,1800.0,2432.0,632.0,76024.0,89596.0,13572.0,1095.0,1736.0,641.0,0.02,0.02,0.0,24970.0,33635.0,8665.0,0.863,0.7559999999999999,-0.1070000000000001,
95054,14.48,15.68,1.1999999999999993,1950.0,3112.0,1162.0,85124.0,116855.0,31731.0,1489.0,2001.0,512.0,0.02,0.025,0.005000000000000001,13013.0,23914.0,10901.0,0.382,0.289,-0.09300000000000003,
