zip,Average Education Index 2000,Median Income 2000,Inflated Median Income 2000,Median Rent 2000,Inflated Median Rent 2000,Take Public Transp % in 2000,Total Population % in 2000,White Population % in 2000
92509,11.49,45995.0,64360.89,650.0,1614.7943926,0.015,63997.0,0.569
92203,11.49,37250.0,52124.0,608.0,1747.7280731,0.009000000000000001,2730.0,0.628
94063,11.49,49279.0,68956.2,931.0,1893.2554707,0.06,32350.0,0.503
92201,11.49,36180.0,50626.74,616.0,1334.9340126,0.017,56296.0,0.519
95307,11.48,38003.0,53177.67,597.0,1362.9200506,0.01,32874.0,0.679
93274,11.46,33605.0,47023.54,534.0,1271.9654271,0.01,56097.0,0.575
93304,11.46,28613.0,40038.23,528.0,1176.8128979,0.023,44577.0,0.49200000000000005
91752,11.45,37110.0,51928.09,590.0,1739.3322617,0.006999999999999999,18971.0,0.654
91303,11.45,36769.0,51450.93,723.0,1726.7385446,0.08,23508.0,0.505
90805,11.44,32565.0,45568.27,636.0,1481.8607121,0.063,91663.0,0.297
92548,11.43,22095.0,30917.58,588.0,1435.6837494,0.013000000000000001,4276.0,0.8
92376,11.42,37568.0,52568.97,619.0,1480.4614102,0.024,75875.0,0.376
93060,11.42,43166.0,60402.27,682.0,1571.4160337,0.006999999999999999,32509.0,0.561
95358,11.42,38993.0,54562.98,622.0,1551.8258071,0.006,30665.0,0.602
91763,11.4,40230.0,56293.92,666.0,1540.6313919,0.03,34437.0,0.449
92408,11.4,23785.0,33282.4,486.0,1267.7675214,0.046,12138.0,0.381
90810,11.39,36966.0,51726.59,607.0,1470.6662969,0.066,35637.0,0.239
90005,11.37,21998.0,30781.84,547.0,1313.9444841,0.342,43014.0,0.278
93257,11.36,30995.0,43371.36,500.0,1076.0631611,0.012,65552.0,0.5479999999999999
91764,11.33,39098.0,54709.91,745.0,1781.3113187,0.03,49461.0,0.45299999999999996
95110,11.33,48203.0,67450.55,909.0,2086.3591329,0.11,18180.0,0.414
91950,11.32,29942.0,41897.9,571.0,1379.7116733999999,0.062,62335.0,0.384
92227,11.31,31694.0,44349.47,483.0,1076.0631611,0.017,23387.0,0.539
90012,11.27,20152.0,28198.73,564.0,1561.6209204,0.14400000000000002,30577.0,0.203
90301,11.27,31306.0,43806.55,667.0,1487.4579197,0.086,37507.0,0.239
90038,11.27,23306.0,32612.13,581.0,1449.6767684,0.244,32557.0,0.42200000000000004
91770,11.26,37896.0,53027.94,724.0,1634.3846192,0.051,61605.0,0.273
93610,11.25,31437.0,43989.85,518.0,1308.3472765,0.003,19383.0,0.588
93662,11.23,35383.0,49511.5,520.0,1147.427558,0.002,26211.0,0.455
92225,11.22,31092.0,43507.09,488.0,962.7197072,0.003,24641.0,0.44799999999999995
92570,11.22,32479.0,45447.93,597.0,1449.6767684,0.024,36802.0,0.495
92102,11.21,26505.0,37088.5,591.0,1495.8537311,0.135,47123.0,0.37799999999999995
93212,11.21,28769.0,40256.52,472.0,1053.6743307,0.017,23495.0,0.326
94603,11.2,34755.0,48632.74,706.0,1634.3846192,0.124,31389.0,0.17
90606,11.19,44440.0,62184.98,745.0,1722.5406389,0.027000000000000003,32143.0,0.529
95605,11.18,26705.0,37368.36,495.0,1161.420577,0.042,12747.0,0.585
90029,11.17,22043.0,30844.81,565.0,1367.1179563,0.256,41697.0,0.384
92843,11.16,42872.0,59990.87,818.0,1743.5301674,0.053,43486.0,0.374
90303,11.16,34751.0,48627.14,642.0,1565.8188261,0.084,27773.0,0.203
90018,11.15,23797.0,33299.19,563.0,1353.1249373,0.166,47127.0,0.16
94601,11.11,33152.0,46389.66,630.0,1407.6977114,0.183,54857.0,0.257
90062,11.09,26901.0,37642.62,598.0,1417.4928247,0.16699999999999998,29279.0,0.145
95206,11.09,35835.0,50143.98,507.0,1528.0376747999999,0.024,49649.0,0.272
91402,11.08,32496.0,45471.71,613.0,1488.8572216,0.121,66241.0,0.358
92316,11.08,38290.0,53579.27,661.0,1533.6348824,0.012,25987.0,0.523
95215,11.07,33884.0,47413.95,614.0,1298.5521632,0.008,23778.0,0.584
93703,11.07,26116.0,36544.17,491.0,1154.4240675,0.036000000000000004,31168.0,0.447
95832,11.07,28598.0,40017.24,628.0,1567.218128,0.05,9059.0,0.21100000000000002
90021,11.06,13053.0,18265.09,302.0,570.9151752,0.25,3003.0,0.268
92233,11.06,31031.0,43421.74,459.0,1043.8792174,0.003,7855.0,0.355
95122,11.05,60817.0,85101.34,1087.0,2027.5884531,0.062,59822.0,0.23600000000000002
95315,11.05,40505.0,56678.72,598.0,1365.7186543999999,0.009000000000000001,10141.0,0.535
91605,11.04,32168.0,45012.74,603.0,1525.239071,0.091,57129.0,0.45399999999999996
91766,11.03,41876.0,58597.17,661.0,1649.7769401,0.043,69968.0,0.39799999999999996
91768,11.03,35733.0,50001.25,607.0,1479.0621083,0.049,36047.0,0.455
90220,11.03,33997.0,47572.07,612.0,1497.253033,0.079,47303.0,0.157
93638,11.0,35221.0,49284.81,506.0,1196.4031244999999,0.011000000000000001,49244.0,0.52
95231,10.99,29066.0,40672.11,428.0,1381.1109753,0.013999999999999999,5087.0,0.462
95824,10.99,27429.0,38381.45,574.0,1222.9898606,0.042,30568.0,0.348
90660,10.98,41491.0,58058.44,700.0,1728.1378465,0.039,63277.0,0.495
91352,10.97,41322.0,57821.95,656.0,1624.5895059,0.061,46624.0,0.494
93305,10.96,24114.0,33742.77,475.0,1105.448501,0.055,35623.0,0.45799999999999996
92105,10.95,25593.0,35812.33,570.0,1362.9200506,0.08900000000000001,72994.0,0.332
90007,10.94,17644.0,24689.28,540.0,1452.4753722,0.195,45021.0,0.321
90032,10.93,33445.0,46799.65,609.0,1525.239071,0.099,46942.0,0.35600000000000004
90014,10.93,8633.0,12080.17,215.0,860.5706685,0.391,3518.0,0.247
93286,10.92,27221.0,38090.4,384.0,1011.6952737,0.002,8852.0,0.551
95116,10.88,48541.0,67923.51,930.0,1721.141337,0.08199999999999999,51688.0,0.305
92335,10.87,35008.0,48986.76,622.0,1425.8886361,0.025,82612.0,0.48200000000000004
93930,10.87,39672.0,55513.1,640.0,1459.4718817,0.002,14464.0,0.47700000000000004
93204,10.87,29152.0,40792.45,488.0,989.3064433,0.021,14696.0,0.359
92805,10.85,39609.0,55424.95,755.0,1847.078508,0.07200000000000001,68796.0,0.488
93033,10.85,46342.0,64846.45,767.0,1765.9189978,0.013000000000000001,77785.0,0.35600000000000004
93656,10.81,30727.0,42996.35,480.0,1181.0108036,0.001,5725.0,0.522
90723,10.81,36769.0,51450.93,720.0,1649.7769401,0.038,55305.0,0.34700000000000003
93725,10.78,29244.0,40921.18,532.0,1186.6080112,0.022000000000000002,20998.0,0.354
92231,10.77,28851.0,40371.26,515.0,1143.2296523,0.033,27798.0,0.46799999999999997
91744,10.76,46792.0,65476.13,739.0,1761.7210921,0.051,84950.0,0.401
94621,10.75,29181.0,40833.03,625.0,1502.8502406,0.165,30744.0,0.16
93280,10.73,29351.0,41070.91,405.0,951.525292,0.008,22752.0,0.35700000000000004
92704,10.72,49923.0,69857.35,914.0,1982.8107923,0.069,91176.0,0.38299999999999995
91746,10.71,44189.0,61833.75,770.0,1873.6652440999999,0.049,30795.0,0.441
94964,10.7,53750.0,75212.48,1179.0,1056.4729345,0.212,6439.0,0.513
95012,10.69,41200.0,57651.24,685.0,1362.9200506,0.027999999999999997,8562.0,0.434
93721,10.68,12742.0,17829.9,385.0,780.8104602,0.061,6836.0,0.406
91706,10.67,41621.0,58240.34,723.0,1693.155299,0.05,76889.0,0.402
90057,10.65,19736.0,27616.62,505.0,1220.1912568,0.444,43986.0,0.287
95351,10.65,30576.0,42785.05,570.0,1267.7675214,0.024,47531.0,0.48
90061,10.63,26449.0,37010.14,575.0,1558.8223166,0.102,24503.0,0.145
91732,10.61,34141.0,47773.57,700.0,1572.8153356,0.07,62659.0,0.354
92273,10.6,30962.0,43325.19,509.0,962.7197072,0.009000000000000001,1617.0,0.55
92707,10.58,49080.0,68677.74,879.0,2051.3765854,0.07,62627.0,0.456
93270,10.58,28934.0,40487.4,447.0,931.9350654,0.008,5864.0,0.433
93247,10.57,27712.0,38777.45,480.0,1039.6813117,0.002,15507.0,0.484
93263,10.57,29466.0,41231.83,446.0,1045.2785193,0.003,15172.0,0.45799999999999996
92401,10.56,12625.0,17666.19,411.0,1070.4659535,0.06,1768.0,0.414
92411,10.56,23498.0,32880.8,494.0,1388.1074848,0.055,23144.0,0.284
93609,10.54,35351.0,49466.72,497.0,1183.8094074,0.015,5434.0,0.514
93650,10.54,22708.0,31775.35,536.0,1330.7361069,0.047,3257.0,0.319
95961,10.54,27420.0,38368.86,489.0,1245.378691,0.01,6435.0,0.6779999999999999
91731,10.54,30942.0,43297.2,651.0,1406.2984095,0.084,30206.0,0.391
90040,10.53,35205.0,49262.42,603.0,1224.3891624999999,0.055999999999999994,9798.0,0.461
90716,10.5,35153.0,49189.66,718.0,1660.9713553,0.03,14850.0,0.384
93926,10.49,41538.0,58124.2,659.0,1693.155299,0.009000000000000001,9019.0,0.33399999999999996
93960,10.46,43377.0,60697.52,613.0,1530.8362786,0.013000000000000001,13001.0,0.34299999999999997
92410,10.46,23538.0,32936.77,500.0,1193.6045207,0.027000000000000003,44540.0,0.366
92173,10.45,27943.0,39100.69,588.0,1329.336805,0.09,28481.0,0.446
95202,10.45,11456.0,16030.4,385.0,793.4041773,0.08,7070.0,0.4
95002,10.44,58304.0,81584.9,944.0,1693.155299,0.035,2128.0,0.408
90044,10.44,22091.0,30911.98,559.0,1379.7116733999999,0.158,87366.0,0.17
90222,10.44,29520.0,41307.39,601.0,1467.8676931,0.071,29823.0,0.18600000000000003
93458,10.43,32589.0,45601.85,646.0,1563.0202223,0.006999999999999999,43676.0,0.451
93706,10.41,21991.0,30772.05,460.0,1076.0631611,0.052000000000000005,35781.0,0.294
90059,10.4,22151.0,30995.94,500.0,1257.9724081,0.121,38123.0,0.138
93307,10.38,26462.0,37028.33,492.0,1221.5905587,0.03,59179.0,0.395
93215,10.35,27912.0,39057.31,461.0,1073.2645573,0.004,37277.0,0.27399999999999997
92281,10.32,24813.0,34720.88,419.0,887.1574046,0.017,2374.0,0.556
95019,10.3,38378.0,53702.41,669.0,1523.8397691,0.03,4734.0,0.39299999999999996
90015,10.3,18533.0,25933.26,431.0,1211.7954454,0.326,15134.0,0.29600000000000004
95205,10.29,26109.0,36534.37,530.0,1221.5905587,0.018000000000000002,34120.0,0.37799999999999995
90221,10.29,31310.0,43812.14,604.0,1544.8292976,0.075,51382.0,0.204
94104,10.27,14609.0,20442.4,418.0,1004.6987642,0.326,374.0,0.249
93434,10.26,30864.0,43188.05,603.0,1439.8816551,0.012,5724.0,0.456
90006,10.25,20593.0,28815.82,530.0,1315.343786,0.312,62765.0,0.26899999999999996
90744,10.21,30259.0,42341.48,579.0,1427.287938,0.075,53308.0,0.36200000000000004
91340,10.2,40398.0,56529.0,672.0,1655.3741477,0.057999999999999996,33373.0,0.408
92113,10.19,23841.0,33360.76,561.0,1346.1284278,0.141,47417.0,0.314
93250,10.16,25137.0,35174.25,460.0,1119.44152,0.003,10780.0,0.301
90280,10.13,35744.0,50016.65,620.0,1389.5067867,0.081,96260.0,0.41600000000000004
91331,10.12,39225.0,54887.62,659.0,1807.8980548,0.068,97300.0,0.37
90813,10.09,20015.0,28007.03,526.0,1341.9305221,0.19699999999999998,63129.0,0.252
93235,10.08,26215.0,36682.7,477.0,972.5148205,0.005,4507.0,0.47600000000000003
90262,10.07,35846.0,50159.38,629.0,1463.6697874,0.08,69830.0,0.337
90031,10.07,25300.0,35402.34,570.0,1393.7046923999999,0.157,38409.0,0.289
90002,10.06,22872.0,32004.83,560.0,1354.5242392,0.12300000000000001,44584.0,0.166
93256,10.05,21781.0,30478.19,438.0,1021.4903869999999,0.013999999999999999,4178.0,0.34700000000000003
93223,10.05,27613.0,38638.92,470.0,1001.9001604,0.002,8631.0,0.434
90037,10.01,20275.0,28370.85,537.0,1341.9305221,0.247,56691.0,0.205
93266,9.94,29129.0,40760.27,445.0,905.3483293,0.021,1721.0,0.38799999999999996
95328,9.94,31471.0,44037.43,639.0,1329.336805,0.018000000000000002,2114.0,0.5820000000000001
93702,9.93,21514.0,30104.58,469.0,1091.455482,0.065,47997.0,0.28300000000000003
91733,9.92,32644.0,45678.81,668.0,1529.4369767,0.055999999999999994,45640.0,0.36200000000000004
90003,9.91,22346.0,31268.8,572.0,1488.8572216,0.17300000000000001,58187.0,0.193
92703,9.91,40674.0,56915.21,815.0,1868.0680365,0.109,70003.0,0.395
90022,9.89,27471.0,38440.22,595.0,1367.1179563,0.129,68688.0,0.414
93927,9.87,38445.0,53796.16,646.0,1579.8118451,0.009000000000000001,14189.0,0.414
93701,9.86,14213.0,19888.28,424.0,962.7197072,0.08800000000000001,13844.0,0.278
90255,9.82,30375.0,42503.8,590.0,1313.9444841,0.14300000000000002,78104.0,0.42100000000000004
90304,9.8,29036.0,40630.13,599.0,1389.5067867,0.11599999999999999,28679.0,0.321
90063,9.78,30174.0,42222.54,585.0,1418.8921266,0.151,55666.0,0.368
90201,9.77,30029.0,42019.64,662.0,1523.8397691,0.109,105275.0,0.47100000000000003
92701,9.73,33728.0,47195.65,675.0,1493.0551273,0.131,58151.0,0.42
90058,9.73,18729.0,26207.53,367.0,902.5497255,0.313,3624.0,0.308
93905,9.68,36176.0,50621.15,651.0,1504.2495425,0.042,58537.0,0.37
90033,9.65,22429.0,31384.94,533.0,1270.5661252,0.22,49418.0,0.335
92274,9.63,24760.0,34646.72,337.0,1106.8478029,0.006,17009.0,0.40399999999999997
92236,9.62,28606.0,40028.43,470.0,1245.378691,0.013000000000000001,23159.0,0.389
90270,9.52,30480.0,42650.72,602.0,1400.7012019,0.11599999999999999,28083.0,0.43
90001,9.49,24207.0,33872.9,568.0,1364.3193525,0.172,54481.0,0.24600000000000002
90023,9.46,26884.0,37618.83,606.0,1343.329824,0.182,47468.0,0.391
93219,9.42,22735.0,31813.13,399.0,936.1329711,0.006,9303.0,0.23
93241,9.41,25147.0,35188.24,442.0,1017.2924813,0.003,15350.0,0.446
93203,9.41,24577.0,34390.64,397.0,1113.8443124,0.003,16202.0,0.483
90017,9.4,14847.0,20775.44,387.0,1186.6080112,0.589,20689.0,0.304
90011,9.32,23851.0,33374.75,554.0,1389.5067867,0.257,101214.0,0.27899999999999997
93640,9.09,23815.0,33324.37,448.0,927.7371597,0.026000000000000002,9160.0,0.287
93234,8.96,25521.0,35711.58,364.0,931.9350654,0.138,6902.0,0.20600000000000002
