zip,Average Education Index 2000,Average Education Index 2014,Index Change,Take Public Transp % in 2000,Take Public Transp % in 2014,Change in Public Transp %,Total Population in 2000,Total Population in 2014,% Change in Total Population,White Population % in 2000,White Population % in 2014,% Change in White Population %,Outcome
94133,12.95,13.78,0.8300000000000001,0.27699999999999997,0.256,-0.020999999999999963,26827.0,27662.0,0.031,0.396,0.414,0.045,
94102,12.95,13.71,0.7600000000000016,0.426,0.473,0.046999999999999986,28991.0,28013.0,-0.034,0.46,0.43,-0.065,
94080,12.95,13.45,0.5,0.09300000000000001,0.11,0.016999999999999987,60592.0,66002.0,0.089,0.444,0.381,-0.142,
94572,12.94,13.3,0.3600000000000012,0.033,0.036000000000000004,0.0030000000000000027,8487.0,9648.0,0.137,0.527,0.502,-0.047,
92359,12.94,13.27,0.33000000000000007,0.013999999999999999,0.012,-0.0019999999999999983,7306.0,8298.0,0.136,0.755,0.745,-0.013,
91801,12.92,13.48,0.5600000000000005,0.049,0.037000000000000005,-0.011999999999999997,54381.0,53792.0,-0.011,0.292,0.229,-0.216,
95501,12.92,13.52,0.5999999999999996,0.019,0.016,-0.002999999999999999,23212.0,23769.0,0.024,0.833,0.787,-0.055,
95666,12.92,13.72,0.8000000000000007,0.004,0.027999999999999997,0.023999999999999997,5496.0,5533.0,0.007,0.953,0.905,-0.05,
95954,12.91,13.19,0.27999999999999936,0.006,0.015,0.009,11160.0,12535.0,0.123,0.943,0.928,-0.016,
96002,12.91,13.33,0.41999999999999993,0.012,0.006,-0.006,30333.0,33202.0,0.095,0.87,0.823,-0.054,
93444,12.91,13.79,0.879999999999999,0.004,0.008,0.004,15391.0,19578.0,0.272,0.779,0.843,0.082,
93405,12.9,13.77,0.8699999999999992,0.027000000000000003,0.027999999999999997,0.000999999999999994,31972.0,34833.0,0.089,0.801,0.762,-0.049,
91723,12.9,13.32,0.41999999999999993,0.053,0.035,-0.017999999999999995,17552.0,20010.0,0.14,0.636,0.509,-0.2,
92780,12.9,13.15,0.25,0.036000000000000004,0.028999999999999998,-0.007000000000000006,55047.0,60438.0,0.098,0.585,0.555,-0.051,
95490,12.89,13.1,0.20999999999999908,0.002,0.017,0.015000000000000001,13463.0,12905.0,-0.041,0.866,0.883,0.02,
94571,12.89,13.68,0.7899999999999991,0.01,0.012,0.002,5233.0,8171.0,0.561,0.859,0.774,-0.099,
90240,12.89,12.9,0.009999999999999787,0.03,0.013000000000000001,-0.016999999999999998,24891.0,26287.0,0.056,0.583,0.729,0.25,
94579,12.88,12.99,0.10999999999999943,0.08199999999999999,0.099,0.017000000000000015,19802.0,21842.0,0.103,0.513,0.388,-0.244,
94559,12.88,13.29,0.40999999999999837,0.019,0.013999999999999999,-0.005000000000000001,26891.0,27062.0,0.006,0.789,0.813,0.03,
95842,12.86,12.86,0.0,0.027000000000000003,0.016,-0.011000000000000003,31369.0,31671.0,0.01,0.702,0.644,-0.083,
92020,12.85,13.02,0.16999999999999993,0.045,0.040999999999999995,-0.0040000000000000036,55266.0,58305.0,0.055,0.738,0.739,0.001,
95470,12.85,13.38,0.5300000000000011,0.001,0.006999999999999999,0.005999999999999999,5975.0,6874.0,0.15,0.845,0.83,-0.018,
91203,12.84,13.29,0.4499999999999993,0.042,0.035,-0.006999999999999999,14479.0,13740.0,-0.051,0.58,0.72,0.241,
91042,12.84,13.33,0.4900000000000002,0.053,0.022000000000000002,-0.030999999999999996,26738.0,28126.0,0.052,0.717,0.714,-0.004,
93505,12.84,12.68,-0.16000000000000014,0.006999999999999999,0.009000000000000001,0.0020000000000000018,8311.0,13232.0,0.592,0.681,0.693,0.018,
95366,12.84,13.71,0.870000000000001,0.005,0.008,0.003,12627.0,16734.0,0.325,0.835,0.886,0.061,
92083,12.84,12.02,-0.8200000000000003,0.03,0.021,-0.008999999999999998,62030.0,36604.0,-0.41,0.647,0.796,0.23,
91754,12.83,13.28,0.4499999999999993,0.045,0.039,-0.005999999999999998,33263.0,33622.0,0.011,0.228,0.201,-0.118,
90715,12.83,13.04,0.20999999999999908,0.01,0.035,0.025,20884.0,20283.0,-0.029,0.399,0.346,-0.133,
90802,12.83,13.94,1.1099999999999994,0.129,0.113,-0.016,38419.0,38816.0,0.01,0.469,0.558,0.19,
91786,12.82,13.41,0.5899999999999999,0.027999999999999997,0.03,0.0020000000000000018,48807.0,52152.0,0.069,0.629,0.541,-0.14,
95451,12.82,13.18,0.35999999999999943,0.003,0.006,0.003,9885.0,12035.0,0.218,0.857,0.796,-0.071,
91321,12.82,13.0,0.17999999999999972,0.047,0.038,-0.009000000000000001,30727.0,34576.0,0.125,0.724,0.711,-0.018,
95133,12.82,13.22,0.40000000000000036,0.032,0.048,0.016,26018.0,27381.0,0.052,0.252,0.236,-0.063,
95204,12.82,12.95,0.129999999999999,0.018000000000000002,0.008,-0.010000000000000002,30465.0,29246.0,-0.04,0.645,0.671,0.04,
94103,12.81,13.77,0.9599999999999991,0.39899999999999997,0.358,-0.04099999999999998,23016.0,24108.0,0.047,0.449,0.453,0.009,
95993,12.81,13.19,0.379999999999999,0.008,0.017,0.009000000000000001,27784.0,35847.0,0.29,0.666,0.628,-0.057,
92346,12.8,12.9,0.09999999999999964,0.02,0.009000000000000001,-0.011,48227.0,58845.0,0.22,0.605,0.6,-0.008,
95379,12.8,13.52,0.7199999999999989,0.004,0.001,-0.003,3970.0,3837.0,-0.034,0.886,0.873,-0.015,
90620,12.79,13.41,0.620000000000001,0.022000000000000002,0.019,-0.0030000000000000027,44432.0,45992.0,0.035,0.591,0.615,0.041,
94014,12.79,13.14,0.3500000000000014,0.195,0.23199999999999998,0.03699999999999998,47451.0,48536.0,0.023,0.247,0.251,0.016,
94545,12.78,13.28,0.5,0.055,0.062,0.006999999999999999,27295.0,30936.0,0.133,0.369,0.332,-0.1,
91977,12.78,12.99,0.21000000000000085,0.03,0.024,-0.005999999999999998,56098.0,59481.0,0.06,0.566,0.7,0.237,
92627,12.78,13.46,0.6800000000000015,0.066,0.037000000000000005,-0.028999999999999998,62066.0,60806.0,-0.02,0.681,0.601,-0.117,
91730,12.77,13.68,0.9100000000000001,0.025,0.017,-0.008,51969.0,66979.0,0.289,0.586,0.623,0.063,
90020,12.77,13.38,0.6100000000000012,0.21,0.221,0.01100000000000001,42383.0,39102.0,-0.077,0.256,0.25,-0.023,
92084,12.77,12.56,-0.20999999999999908,0.032,0.022000000000000002,-0.009999999999999998,44677.0,48275.0,0.081,0.687,0.843,0.227,
92399,12.77,13.32,0.5500000000000007,0.006999999999999999,0.009000000000000001,0.0020000000000000018,41566.0,54056.0,0.3,0.854,0.822,-0.037,
92882,12.76,13.12,0.35999999999999943,0.009000000000000001,0.013999999999999999,0.0049999999999999975,60281.0,70188.0,0.164,0.628,0.739,0.177,
94804,12.76,12.84,0.08000000000000007,0.16,0.145,-0.015000000000000013,39080.0,40941.0,0.048,0.267,0.399,0.494,
93436,12.76,12.75,-0.009999999999999787,0.012,0.036000000000000004,0.024000000000000004,51736.0,55176.0,0.066,0.694,0.678,-0.023,
90631,12.75,13.18,0.4299999999999997,0.021,0.033,0.012,67353.0,68899.0,0.023,0.643,0.613,-0.047,
95814,12.75,13.6,0.8499999999999996,0.122,0.064,-0.057999999999999996,16598.0,10076.0,-0.393,0.616,0.645,0.047,
92070,12.75,12.9,0.15000000000000036,0.006999999999999999,0.013999999999999999,0.006999999999999999,1141.0,1193.0,0.046,0.664,0.614,-0.075,
93561,12.75,13.0,0.25,0.002,0.002,0.0,25793.0,34246.0,0.328,0.738,0.891,0.207,
94561,12.75,12.88,0.13000000000000078,0.025,0.036000000000000004,0.011000000000000003,27599.0,38481.0,0.394,0.755,0.68,-0.099,
91945,12.75,12.65,-0.09999999999999964,0.062,0.046,-0.016,24953.0,26027.0,0.043,0.595,0.587,-0.013,
95540,12.73,13.15,0.41999999999999993,0.004,0.019,0.015,12232.0,13012.0,0.064,0.885,0.817,-0.077,
95694,12.72,13.18,0.4599999999999991,0.002,0.009000000000000001,0.007000000000000001,8397.0,9574.0,0.14,0.712,0.722,0.014,
92054,12.71,13.14,0.4299999999999997,0.033,0.032,-0.0010000000000000009,98226.0,42992.0,-0.562,0.629,0.756,0.202,
93238,12.71,13.8,1.0899999999999999,0.013000000000000001,0.065,0.052000000000000005,1871.0,1575.0,-0.158,0.908,0.974,0.073,
96064,12.7,13.19,0.4900000000000002,0.005,0.012,0.007,4582.0,4762.0,0.039,0.906,0.909,0.003,
91201,12.7,13.3,0.6000000000000014,0.040999999999999995,0.053,0.012000000000000004,23978.0,22985.0,-0.041,0.656,0.793,0.209,
95482,12.69,13.06,0.370000000000001,0.006,0.004,-0.002,30987.0,33157.0,0.07,0.775,0.797,0.028,
96025,12.69,13.37,0.6799999999999997,0.036000000000000004,0.047,0.010999999999999996,2593.0,2102.0,-0.189,0.901,0.884,-0.019,
94578,12.68,12.75,0.07000000000000028,0.096,0.125,0.028999999999999998,36565.0,38629.0,0.056,0.441,0.47,0.066,
93612,12.68,12.82,0.14000000000000057,0.009000000000000001,0.006,-0.003000000000000001,33838.0,34814.0,0.029,0.705,0.67,-0.05,
94580,12.68,12.94,0.2599999999999998,0.069,0.099,0.03,26237.0,29311.0,0.117,0.591,0.493,-0.166,
95207,12.68,12.96,0.28000000000000114,0.019,0.02,0.0010000000000000009,49958.0,48748.0,-0.024,0.523,0.488,-0.067,
91384,12.67,13.11,0.4399999999999995,0.015,0.021,0.006000000000000002,22173.0,28949.0,0.306,0.688,0.66,-0.041,
93292,12.67,12.8,0.13000000000000078,0.009000000000000001,0.01,0.0009999999999999992,30393.0,38825.0,0.277,0.723,0.811,0.122,
94589,12.67,12.93,0.2599999999999998,0.042,0.021,-0.021,42198.0,30811.0,-0.27,0.327,0.375,0.147,
95350,12.66,12.92,0.2599999999999998,0.013999999999999999,0.013000000000000001,-0.0009999999999999974,52862.0,50676.0,-0.041,0.744,0.771,0.036,
92879,12.66,12.77,0.10999999999999943,0.013000000000000001,0.02,0.006999999999999999,44874.0,48654.0,0.084,0.556,0.684,0.23,
90043,12.66,13.07,0.41000000000000014,0.095,0.073,-0.022000000000000006,44761.0,43118.0,-0.037,0.084,0.169,1.012,
92069,12.65,12.82,0.16999999999999993,0.02,0.01,-0.01,52658.0,47130.0,-0.105,0.677,0.71,0.049,
96130,12.65,12.45,-0.20000000000000107,0.004,0.013999999999999999,0.009999999999999998,19433.0,21920.0,0.128,0.792,0.689,-0.13,
91401,12.65,13.24,0.5899999999999999,0.077,0.099,0.022000000000000006,40372.0,40503.0,0.003,0.6,0.583,-0.028,
93722,12.65,12.82,0.16999999999999993,0.012,0.01,-0.002,60879.0,80455.0,0.322,0.57,0.554,-0.028,
92377,12.64,12.72,0.08000000000000007,0.023,0.005,-0.018,18499.0,19750.0,0.068,0.451,0.546,0.211,
92277,12.64,13.11,0.46999999999999886,0.008,0.005,-0.003,17169.0,24112.0,0.404,0.728,0.733,0.007,
93245,12.63,13.09,0.4599999999999991,0.024,0.024,0.0,30402.0,37062.0,0.219,0.606,0.645,0.064,
92544,12.63,12.66,0.02999999999999936,0.009000000000000001,0.006999999999999999,-0.0020000000000000018,39254.0,47136.0,0.201,0.835,0.773,-0.074,
95376,12.62,12.68,0.0600000000000005,0.019,0.023,0.004,69786.0,49398.0,-0.292,0.655,0.641,-0.021,
90704,12.61,12.58,-0.02999999999999936,0.037000000000000005,0.004,-0.033,3696.0,3952.0,0.069,0.708,0.837,0.182,
92308,12.61,12.93,0.3200000000000003,0.011000000000000001,0.009000000000000001,-0.002,28805.0,39953.0,0.387,0.758,0.834,0.1,
95046,12.61,13.14,0.5300000000000011,0.048,0.016,-0.032,5660.0,6303.0,0.114,0.678,0.656,-0.032,
93313,12.61,12.44,-0.16999999999999993,0.006999999999999999,0.017,0.010000000000000002,25115.0,43644.0,0.738,0.64,0.606,-0.053,
94060,12.61,11.98,-0.629999999999999,0.034,0.006999999999999999,-0.027000000000000003,2042.0,1650.0,-0.192,0.779,0.884,0.135,
92027,12.6,12.43,-0.16999999999999993,0.023,0.015,-0.008,48674.0,56892.0,0.169,0.701,0.787,0.123,
96022,12.6,12.87,0.2699999999999996,0.001,0.006,0.005,12347.0,17488.0,0.416,0.902,0.893,-0.01,
95620,12.6,12.89,0.2900000000000009,0.006,0.008,0.002,18510.0,21005.0,0.135,0.7,0.728,0.04,
92284,12.6,12.85,0.25,0.006999999999999999,0.005,-0.001999999999999999,20477.0,25045.0,0.223,0.879,0.805,-0.084,
96143,12.6,13.01,0.41000000000000014,0.09699999999999999,0.043,-0.05399999999999999,4802.0,3855.0,-0.197,0.74,0.9,0.216,
91306,12.6,12.58,-0.019999999999999574,0.046,0.06,0.013999999999999999,43846.0,48707.0,0.111,0.528,0.43,-0.186,
92507,12.6,12.89,0.2900000000000009,0.025,0.027999999999999997,0.0029999999999999957,48645.0,55156.0,0.134,0.439,0.603,0.374,
94108,12.59,13.06,0.47000000000000064,0.297,0.28300000000000003,-0.013999999999999957,13716.0,13930.0,0.016,0.368,0.325,-0.117,
93513,12.58,13.38,0.8000000000000007,0.003,0.026000000000000002,0.023000000000000003,1816.0,1584.0,-0.128,0.708,0.695,-0.018,
92021,12.57,12.82,0.25,0.022000000000000002,0.019,-0.0030000000000000027,61868.0,66854.0,0.081,0.799,0.805,0.008,
90501,12.56,13.37,0.8099999999999987,0.021,0.045,0.023999999999999997,40697.0,43407.0,0.067,0.482,0.413,-0.143,
90249,12.56,12.94,0.379999999999999,0.047,0.07,0.023000000000000007,26433.0,27451.0,0.039,0.28,0.27,-0.036,
90028,12.56,13.73,1.17,0.191,0.166,-0.024999999999999994,30562.0,29994.0,-0.019,0.555,0.599,0.079,
93041,12.56,12.72,0.16000000000000014,0.01,0.02,0.01,25617.0,23998.0,-0.063,0.582,0.7,0.203,
94612,12.55,13.55,1.0,0.271,0.366,0.09499999999999997,11700.0,14500.0,0.239,0.235,0.319,0.357,
90502,12.55,13.41,0.8599999999999994,0.025,0.019,-0.006000000000000002,17038.0,17135.0,0.006,0.411,0.362,-0.119,
92806,12.55,12.88,0.33000000000000007,0.033,0.045,0.011999999999999997,34387.0,39616.0,0.152,0.589,0.724,0.229,
95828,12.54,12.17,-0.3699999999999992,0.02,0.015,-0.005000000000000001,54862.0,61490.0,0.121,0.41,0.359,-0.124,
96052,12.53,13.04,0.5099999999999998,0.003,0.006,0.003,1837.0,1652.0,-0.101,0.903,0.886,-0.019,
94590,12.52,13.05,0.5300000000000011,0.059000000000000004,0.051,-0.008000000000000007,37214.0,34859.0,-0.063,0.427,0.526,0.232,
93534,12.52,12.47,-0.049999999999998934,0.031,0.027999999999999997,-0.0030000000000000027,35104.0,39120.0,0.114,0.645,0.608,-0.057,
92595,12.52,13.02,0.5,0.002,0.005,0.003,19359.0,31139.0,0.609,0.817,0.7,-0.143,
95695,12.51,12.97,0.46000000000000085,0.011000000000000001,0.018000000000000002,0.007000000000000001,38537.0,38790.0,0.007,0.702,0.755,0.075,
91803,12.51,13.1,0.5899999999999999,0.04,0.034,-0.005999999999999998,30629.0,30586.0,-0.001,0.316,0.264,-0.165,
96080,12.5,13.05,0.5500000000000007,0.006,0.013000000000000001,0.007000000000000001,26426.0,27650.0,0.046,0.886,0.875,-0.012,
95425,12.5,13.12,0.6199999999999992,0.006,0.012,0.006,9196.0,10699.0,0.163,0.795,0.813,0.023,
95361,12.5,13.17,0.6699999999999999,0.006,0.006,0.0,25369.0,32544.0,0.283,0.858,0.892,0.04,
95020,12.49,13.09,0.5999999999999996,0.033,0.026000000000000002,-0.006999999999999999,49948.0,59666.0,0.195,0.603,0.708,0.174,
91010,12.48,13.05,0.5700000000000003,0.033,0.040999999999999995,0.007999999999999993,27400.0,25797.0,-0.059,0.495,0.516,0.042,
93454,12.48,12.28,-0.20000000000000107,0.004,0.024,0.02,30522.0,37362.0,0.224,0.747,0.694,-0.071,
92392,12.48,12.69,0.20999999999999908,0.01,0.006,-0.004,63228.0,56461.0,-0.107,0.651,0.687,0.055,
95619,12.48,13.18,0.6999999999999993,0.005,0.048,0.043000000000000003,4414.0,4937.0,0.118,0.891,0.927,0.04,
94112,12.47,12.96,0.4900000000000002,0.31,0.344,0.033999999999999975,73104.0,83032.0,0.136,0.289,0.306,0.059,
95023,12.47,12.63,0.16000000000000014,0.013999999999999999,0.008,-0.005999999999999998,47505.0,50625.0,0.066,0.641,0.838,0.307,
95368,12.47,12.44,-0.030000000000001137,0.005,0.002,-0.003,12464.0,14474.0,0.161,0.685,0.764,0.115,
90710,12.46,13.07,0.6099999999999994,0.049,0.051,0.001999999999999995,24640.0,27550.0,0.118,0.464,0.515,0.11,
95817,12.46,13.48,1.0199999999999996,0.077,0.059000000000000004,-0.017999999999999995,14963.0,14472.0,-0.033,0.444,0.534,0.203,
95822,12.43,12.92,0.4900000000000002,0.043,0.039,-0.003999999999999997,44678.0,42907.0,-0.04,0.39,0.505,0.295,
95348,12.43,12.77,0.33999999999999986,0.004,0.013000000000000001,0.009000000000000001,23093.0,31387.0,0.359,0.569,0.583,0.025,
95428,12.43,13.28,0.8499999999999996,0.004,0.002,-0.002,2285.0,2491.0,0.09,0.486,0.586,0.206,
92311,12.43,12.62,0.1899999999999995,0.022000000000000002,0.021,-0.0010000000000000009,31273.0,32831.0,0.05,0.616,0.658,0.068,
90248,12.43,12.84,0.41000000000000014,0.026000000000000002,0.046,0.019999999999999997,9944.0,9936.0,-0.001,0.299,0.311,0.04,
92504,12.42,12.8,0.3800000000000008,0.022000000000000002,0.023,0.0009999999999999974,46533.0,53960.0,0.16,0.637,0.773,0.214,
94541,12.42,12.87,0.4499999999999993,0.07200000000000001,0.09300000000000001,0.021000000000000005,60254.0,62738.0,0.041,0.504,0.502,-0.004,
91932,12.41,12.77,0.35999999999999943,0.065,0.043,-0.022000000000000006,26655.0,26257.0,-0.015,0.623,0.712,0.143,
92545,12.41,12.78,0.3699999999999992,0.008,0.006,-0.002,25687.0,41078.0,0.599,0.86,0.742,-0.137,
93306,12.4,12.6,0.1999999999999993,0.013000000000000001,0.01,-0.003000000000000001,53466.0,68910.0,0.289,0.645,0.714,0.107,
91601,12.4,13.55,1.1500000000000004,0.077,0.126,0.049,36616.0,38781.0,0.059,0.525,0.669,0.274,
92407,12.39,12.21,-0.17999999999999972,0.024,0.012,-0.012,49349.0,60118.0,0.218,0.532,0.616,0.158,
93631,12.39,13.07,0.6799999999999997,0.004,0.002,-0.002,14077.0,16844.0,0.197,0.698,0.734,0.052,
95121,12.39,12.86,0.46999999999999886,0.027999999999999997,0.026000000000000002,-0.001999999999999995,37126.0,38603.0,0.04,0.265,0.317,0.196,
92114,12.38,12.55,0.16999999999999993,0.049,0.047,-0.0020000000000000018,66837.0,69305.0,0.037,0.212,0.234,0.104,
95336,12.38,12.59,0.20999999999999908,0.013000000000000001,0.011000000000000001,-0.002,36728.0,46433.0,0.264,0.752,0.709,-0.057,
90621,12.38,13.16,0.7799999999999994,0.043,0.054000000000000006,0.01100000000000001,33525.0,35478.0,0.058,0.445,0.534,0.2,
91790,12.37,12.81,0.4400000000000013,0.035,0.033,-0.0020000000000000018,44085.0,46059.0,0.045,0.482,0.39,-0.191,
95626,12.37,12.63,0.26000000000000156,0.003,0.006,0.003,6178.0,6335.0,0.025,0.808,0.791,-0.021,
92683,12.37,12.62,0.25,0.02,0.024,0.004,88225.0,91204.0,0.034,0.458,0.387,-0.155,
92220,12.37,12.63,0.26000000000000156,0.013999999999999999,0.013000000000000001,-0.0009999999999999974,25848.0,32793.0,0.269,0.63,0.723,0.148,
96039,12.36,12.9,0.5400000000000009,0.005,0.003,-0.002,1277.0,1206.0,-0.056,0.657,0.619,-0.058,
92860,12.36,12.88,0.5200000000000014,0.006999999999999999,0.012,0.005000000000000001,22425.0,27304.0,0.218,0.824,0.744,-0.097,
90241,12.35,12.74,0.39000000000000057,0.033,0.032,-0.0010000000000000009,40138.0,43596.0,0.086,0.56,0.603,0.077,
91204,12.35,12.88,0.5300000000000011,0.10300000000000001,0.08,-0.023000000000000007,16997.0,16292.0,-0.041,0.443,0.666,0.503,
91722,12.35,12.71,0.3600000000000012,0.037000000000000005,0.039,0.001999999999999995,33803.0,36352.0,0.075,0.562,0.51,-0.093,
92868,12.34,13.13,0.7900000000000009,0.016,0.023,0.006999999999999999,23152.0,27353.0,0.181,0.613,0.491,-0.199,
91205,12.34,12.99,0.6500000000000004,0.092,0.063,-0.028999999999999998,41381.0,38138.0,-0.078,0.577,0.758,0.314,
91755,12.34,12.75,0.41000000000000014,0.043,0.043,0.0,26925.0,27305.0,0.014,0.195,0.171,-0.123,
92394,12.34,12.01,-0.33000000000000007,0.005,0.008,0.003,12073.0,34479.0,1.856,0.57,0.48,-0.158,
92586,12.34,12.9,0.5600000000000005,0.006999999999999999,0.024,0.017,18142.0,19384.0,0.068,0.896,0.817,-0.088,
90604,12.33,12.93,0.5999999999999996,0.018000000000000002,0.024,0.005999999999999998,37869.0,39541.0,0.044,0.632,0.651,0.03,
94565,12.33,12.61,0.27999999999999936,0.084,0.09699999999999999,0.012999999999999984,78813.0,87395.0,0.109,0.445,0.398,-0.106,
93535,12.32,12.23,-0.08999999999999986,0.021,0.016,-0.005000000000000001,57791.0,73282.0,0.268,0.608,0.642,0.056,
96055,12.32,12.71,0.39000000000000057,0.006,0.006999999999999999,0.0009999999999999992,3740.0,4097.0,0.095,0.889,0.885,-0.004,
93221,12.32,12.73,0.41000000000000014,0.006,0.001,-0.005,13321.0,15391.0,0.155,0.733,0.887,0.21,
92252,12.32,13.19,0.8699999999999992,0.013999999999999999,0.02,0.006000000000000002,8137.0,9228.0,0.134,0.882,0.814,-0.077,
93451,12.31,12.84,0.5299999999999994,0.001,0.001,0.0,2664.0,4187.0,0.572,0.746,0.739,-0.009,
93560,12.31,12.44,0.129999999999999,0.013999999999999999,0.006,-0.007999999999999998,14926.0,19189.0,0.286,0.722,0.664,-0.08,
96007,12.31,12.73,0.41999999999999993,0.006999999999999999,0.003,-0.003999999999999999,21400.0,22942.0,0.072,0.886,0.908,0.025,
93308,12.3,12.81,0.5099999999999998,0.013000000000000001,0.022000000000000002,0.009000000000000001,44914.0,54132.0,0.205,0.871,0.857,-0.016,
90731,12.3,12.72,0.41999999999999993,0.04,0.044000000000000004,0.0040000000000000036,58622.0,62348.0,0.064,0.587,0.679,0.157,
95632,12.3,12.82,0.5199999999999996,0.004,0.006,0.002,24183.0,30064.0,0.243,0.731,0.708,-0.031,
92832,12.3,12.97,0.6699999999999999,0.063,0.045,-0.018000000000000002,24501.0,25247.0,0.03,0.578,0.599,0.036,
95691,12.29,13.48,1.1900000000000013,0.02,0.02,0.0,19040.0,35929.0,0.887,0.694,0.643,-0.073,
93726,12.28,12.45,0.16999999999999993,0.035,0.035,0.0,39135.0,42618.0,0.089,0.534,0.505,-0.054,
90804,12.28,12.89,0.6100000000000012,0.075,0.079,0.0040000000000000036,43466.0,40679.0,-0.064,0.386,0.597,0.547,
91335,12.27,12.6,0.33000000000000007,0.06,0.067,0.007000000000000006,68002.0,77952.0,0.146,0.576,0.711,0.234,
92551,12.27,12.12,-0.15000000000000036,0.021,0.009000000000000001,-0.012,22963.0,33050.0,0.439,0.401,0.48,0.197,
91103,12.27,13.06,0.7900000000000009,0.077,0.071,-0.006000000000000005,27887.0,27684.0,-0.007,0.345,0.541,0.568,
94520,12.27,12.58,0.3100000000000005,0.10099999999999999,0.10400000000000001,0.0030000000000000165,36174.0,38743.0,0.071,0.592,0.639,0.079,
95673,12.26,12.52,0.2599999999999998,0.017,0.012,-0.005000000000000001,14007.0,14773.0,0.055,0.828,0.712,-0.14,
92371,12.25,12.41,0.16000000000000014,0.002,0.002,0.0,12449.0,14729.0,0.183,0.808,0.853,0.056,
92223,12.24,13.53,1.2899999999999991,0.009000000000000001,0.008,-0.0010000000000000009,17716.0,46719.0,1.637,0.756,0.695,-0.081,
95991,12.24,12.5,0.2599999999999998,0.006,0.011000000000000001,0.005000000000000001,34957.0,41212.0,0.179,0.676,0.71,0.05,
93230,12.22,12.66,0.4399999999999995,0.01,0.006,-0.004,53201.0,66316.0,0.247,0.646,0.792,0.226,
92025,12.22,12.43,0.20999999999999908,0.038,0.02,-0.018,49273.0,49734.0,0.009,0.633,0.836,0.321,
92804,12.22,12.47,0.25,0.040999999999999995,0.048,0.007000000000000006,81317.0,85969.0,0.057,0.516,0.489,-0.052,
94544,12.21,12.49,0.27999999999999936,0.07,0.076,0.0059999999999999915,72984.0,76508.0,0.048,0.416,0.396,-0.048,
95988,12.21,12.9,0.6899999999999995,0.002,0.002,0.0,8807.0,8913.0,0.012,0.738,0.835,0.131,
95320,12.21,12.93,0.7199999999999989,0.001,0.009000000000000001,0.008,11454.0,12739.0,0.112,0.828,0.881,0.064,
95337,12.19,12.9,0.7100000000000009,0.015,0.022000000000000002,0.007000000000000003,19847.0,31399.0,0.582,0.74,0.696,-0.059,
95457,12.19,12.87,0.6799999999999997,0.003,0.033,0.030000000000000002,2633.0,3331.0,0.265,0.865,0.816,-0.057,
92505,12.19,12.43,0.2400000000000002,0.023,0.039,0.016,38442.0,49064.0,0.276,0.57,0.723,0.268,
95966,12.18,12.72,0.5400000000000009,0.003,0.002,-0.001,28368.0,30916.0,0.09,0.81,0.78,-0.037,
91406,12.18,12.74,0.5600000000000005,0.067,0.094,0.026999999999999996,50041.0,53528.0,0.07,0.551,0.491,-0.109,
95823,12.18,12.24,0.0600000000000005,0.031,0.042,0.011000000000000003,72194.0,73641.0,0.02,0.316,0.371,0.174,
91345,12.17,12.49,0.3200000000000003,0.04,0.03,-0.010000000000000002,17102.0,18196.0,0.064,0.522,0.577,0.105,
90302,12.17,12.87,0.6999999999999993,0.075,0.07,-0.0049999999999999906,30770.0,30219.0,-0.018,0.181,0.28,0.547,
96041,12.16,13.52,1.3599999999999994,0.006,0.019,0.013,2505.0,2795.0,0.116,0.853,0.892,0.046,
92234,12.16,12.4,0.2400000000000002,0.027999999999999997,0.033,0.0050000000000000044,43129.0,52534.0,0.218,0.656,0.756,0.152,
93301,12.16,12.38,0.22000000000000064,0.044000000000000004,0.008,-0.036000000000000004,12960.0,11685.0,-0.098,0.623,0.633,0.016,
93552,12.15,11.83,-0.3200000000000003,0.035,0.02,-0.015000000000000003,25359.0,42073.0,0.659,0.508,0.386,-0.24,
92840,12.15,12.45,0.29999999999999893,0.040999999999999995,0.038,-0.0029999999999999957,50636.0,56291.0,0.112,0.512,0.49,-0.043,
92503,12.15,12.33,0.17999999999999972,0.023,0.026000000000000002,0.0030000000000000027,71670.0,92959.0,0.297,0.604,0.585,-0.031,
95127,12.14,12.34,0.1999999999999993,0.033,0.038,0.0049999999999999975,60609.0,64498.0,0.064,0.428,0.363,-0.152,
93727,12.14,12.73,0.5899999999999999,0.016,0.012,-0.004,54681.0,73671.0,0.347,0.484,0.426,-0.12,
93901,12.14,13.03,0.8899999999999988,0.031,0.001,-0.03,35723.0,26438.0,-0.26,0.559,0.807,0.444,
90019,12.14,12.88,0.7400000000000002,0.161,0.18899999999999997,0.02799999999999997,67510.0,67606.0,0.001,0.229,0.372,0.624,
92336,12.13,13.2,1.0699999999999985,0.022000000000000002,0.018000000000000002,-0.004,54585.0,91510.0,0.676,0.438,0.537,0.226,
95113,12.13,15.4,3.2699999999999996,0.05,0.12300000000000001,0.07300000000000001,543.0,1163.0,1.142,0.427,0.409,-0.042,
95112,12.13,13.18,1.049999999999999,0.113,0.079,-0.034,52331.0,57503.0,0.099,0.432,0.445,0.03,
95932,12.11,12.54,0.4299999999999997,0.008,0.015,0.006999999999999999,7486.0,7808.0,0.043,0.693,0.72,0.039,
95655,12.11,14.28,2.17,0.09699999999999999,0.015,-0.08199999999999999,914.0,4592.0,4.024,0.44,0.541,0.23,
